"","Intercept","frau","sigma","r.squared","F","numdf","dendf",".row",".index"
"67",197.536503236298,-0.147113991206104,5.69100771074877,0.0172432165129505,0.842196570432048,1,48,1,67
"68",155.739016897813,0.113254572933666,5.7113087174493,0.0102193157707319,0.49559176574263,1,48,1,68
"69",187.871431581981,-0.086907480016326,5.72341835848351,0.00601761834092868,0.290594366353315,1,48,1,69
"70",162.269436293132,0.0725747122496917,5.72865919489446,0.00419643954032838,0.202277945102728,1,48,1,70
"71",144.756907276895,0.181665292422104,5.66474160556923,0.0262938541623766,1.29618674503524,1,48,1,71
"72",194.102524166709,-0.12572274790515,5.70445545741246,0.0125932566636325,0.612185731902016,1,48,1,72
"73",161.818535480583,0.0753835030985562,5.72770671847529,0.00452754688243579,0.218310662114577,1,48,1,73
"74",140.351071371217,0.209110511479227,5.63983108294749,0.0348387090546232,1.73262028876431,1,48,1,74
"75",160.095177290244,0.086118796936165,5.72373136966128,0.00590889446851696,0.285312817819826,1,48,1,75
"76",146.393651751828,0.171469540329476,5.67307981570724,0.0234252531301505,1.15138360258775,1,48,1,76
"77",123.275432125331,0.315479579614463,5.50840795834849,0.0792962833409283,4.13403522924408,1,48,1,77
"78",165.313653643399,0.0536114068011453,5.73414041884451,0.00228994331728052,0.110169561280086,1,48,1,78
"79",160.535888253922,0.0833734815867089,5.72479854322009,0.00553816894971058,0.267312531548197,1,48,1,79
"80",199.155415475708,-0.157198661174766,5.683923759991,0.019688290609444,0.964017812090426,1,48,1,80
"81",190.10300848477,-0.100808614386977,5.71742960881626,0.00809665466096939,0.391811788469868,1,48,1,81
"82",223.743520801873,-0.310365041249554,5.51603154022954,0.0767460302078903,3.99002828095959,1,48,1,82
"83",165.00031579061,0.0555632784079833,5.73365251305041,0.00245972214096784,0.118357790043181,1,48,1,83
"84",195.08457085167,-0.131840199160727,5.7008280992528,0.0138486049339677,0.674067937394073,1,48,1,84
"85",183.812050537923,-0.0616204279391229,5.73202704533446,0.00302523938263857,0.145652122905028,1,48,1,85
"86",155.779776293297,0.113000670936029,5.71144076694356,0.0101735463836494,0.493349338796761,1,48,1,86
"87",178.519697780452,-0.0286528404333861,5.73883932920069,0.000654102317325274,0.0314174614659625,1,48,1,87
"88",205.853967377402,-0.198925867598994,5.64949647070892,0.0315277404844103,1.56259668605132,1,48,1,88
"89",122.194034413877,0.322215916989282,5.49816022362346,0.0827188152435793,4.32855616977051,1,48,1,89
"90",227.536692044171,-0.333993795904688,5.47967453330238,0.0888765370544617,4.68221262223072,1,48,1,90
"91",222.965271094337,-0.305517099982164,5.52313322463208,0.0743671899147422,3.85641593190591,1,48,1,91
"92",152.315227677095,0.134582340735212,5.69914542667212,0.0144306695013687,0.702814215733815,1,48,1,92
"93",162.120409753391,0.073503041428555,5.72834841171545,0.00430448248404338,0.20750837540129,1,48,1,93
"94",174.994010071023,-0.00669031763774811,5.7406147813222,3.56618443380636e-05,0.0017118295752269,1,48,1,94
"95",146.985936717466,0.167780026926307,5.67597563395165,0.0224280153575385,1.10124344199121,1,48,1,95
"96",147.792208509399,0.162757528035541,5.67981417277656,0.0211053469358451,1.03489854577249,1,48,1,96
"97",187.099550529989,-0.0820992109360669,5.7252820717375,0.00537017318252762,0.259160047096225,1,48,1,97
"98",188.368186714451,-0.0900019106125328,5.72216251239315,0.00645377444850482,0.311793417922028,1,48,1,98
"99",199.881442207779,-0.161721290507682,5.68059130418022,0.0208374572495112,1.02148305751868,1,48,1,99
"100",198.917227758344,-0.155714921376073,5.6849960335117,0.0193183836636765,0.945548892127354,1,48,1,100
"101",166.71093666986,0.0449073289446367,5.73610337939367,0.00160673692290723,0.0772474886918298,1,48,1,101
"102",140.059386947279,0.21092749764982,5.63805421496002,0.0354467747997527,1.763972319967,1,48,1,102
"103",156.393714687786,0.109176272096615,5.71339355395148,0.00949657160337692,0.460205814431128,1,48,1,103
"104",195.808050121524,-0.136346959618791,5.69804400972603,0.0148115749834452,0.721644287683771,1,48,1,104
"105",190.324637697718,-0.10218920649913,5.71678604294071,0.00831994353771207,0.402707795934551,1,48,1,105
"106",177.021789996388,-0.0193219420202093,5.73986329698554,0.000297448562518098,0.0142817790955309,1,48,1,106
"107",227.934096150147,-0.336469340381651,5.47569656637985,0.0901989161130574,4.75878524449502,1,48,1,107
"108",159.501618593497,0.0898162447767599,5.72223910997653,0.0064271748022857,0.310500028468797,1,48,1,108
"109",163.949487625769,0.062109189284573,5.73188853564204,0.0030734209414227,0.147979006967193,1,48,1,109
"110",153.665382652527,0.126171837063471,5.70419510611459,0.0126833850773505,0.616623355174184,1,48,1,110
"111",227.914990183514,-0.33635032382026,5.47588855333221,0.0901351167416582,4.75508581901293,1,48,1,111
"112",173.704994188818,0.00133933303753771,5.74071304224962,1.42918183892875e-06,6.86008263116351e-05,1,48,1,112
"113",190.252035024511,-0.101736943565837,5.71699783835833,0.00824646267599231,0.399121549408008,1,48,1,113
"114",200.892784708244,-0.168021233824063,5.67578828497811,0.022492548434174,1.10448500736329,1,48,1,114
"115",175.930202436063,-0.0125221291459818,5.74035853946608,0.000124929983425986,0.005997388458088,1,48,1,115
"116",140.869479932538,0.205881195446776,5.64294980330888,0.0337709818899906,1.67766347350064,1,48,1,116
"117",121.046402684759,0.329364845110262,5.48702639922111,0.0864300592485085,4.54113326070666,1,48,1,117
"118",177.496891700007,-0.0222814871801705,5.73958166898404,0.000395547527621269,0.0189937942741862,1,48,1,118
"119",202.18052685934,-0.17604295006192,5.66940068588945,0.0246915072041733,1.2151974011862,1,48,1,119
"120",155.32632801853,0.115825330659745,5.70995484855352,0.0106885162711762,0.518591757454102,1,48,1,120
"121",173.234987409635,0.00426714044779415,5.74067550344083,1.45072200977558e-05,0.000696356666891711,1,48,1,121
"122",161.929350087057,0.0746932070424799,5.72794416813207,0.00444500791751905,0.214313003036238,1,48,1,122
"123",191.898969348316,-0.111996171157876,5.71196025248908,0.00999347836199754,0.484529092376303,1,48,1,123
"124",203.163847275409,-0.182168335754924,5.66431741889773,0.0264396746546165,1.30357035961933,1,48,1,124
"125",156.193738903689,0.110421978772523,5.71276493561091,0.00971452066010981,0.470871280467626,1,48,1,125
"126",170.185675134933,0.0232621836460465,5.73947950474726,0.000431133019024721,0.020703310794073,1,48,1,126
"127",167.598727252761,0.0393770260585972,5.73717010117424,0.00123536744205379,0.0593709821969908,1,48,1,127
"128",183.581505207212,-0.0601842947649843,5.73242767957267,0.0028858694253126,0.138922645028777,1,48,1,128
"129",131.662951477424,0.263231309163132,5.58000692079667,0.0552058896157373,2.80471975050484,1,48,1,129
"130",165.247419625736,0.0540239975473064,5.73403874183045,0.00232532552722142,0.111875772897224,1,48,1,130
"131",169.741142977928,0.0260313023077785,5.73916726870771,0.000539886063490026,0.0259285294992447,1,48,1,131
"132",198.947797304957,-0.155905347874301,5.68485899558622,0.0193656621327263,0.947908661237064,1,48,1,132
"133",209.698087864056,-0.222871999751176,5.62597591209348,0.039575038406268,1.97787637708693,1,48,1,133
"134",180.778023036528,-0.0427205979899856,5.73654192720344,0.00145406885286925,0.0698969399009449,1,48,1,134
"135",175.904727813885,-0.0123634403974585,5.74036757111374,0.000121783655064356,0.00584632743021224,1,48,1,135
"136",137.87366436441,0.224542992273127,5.62423102572085,0.0401706941912854,2.00889190350057,1,48,1,136
"137",194.385292472885,-0.127484193013761,5.70342890238717,0.0129486056211009,0.629686633697469,1,48,1,137
"138",186.912312056981,-0.0809328486344206,5.72571809101558,0.00521867172377698,0.251810358338108,1,48,1,138
"139",180.077470926635,-0.0383566574055923,5.73735160023714,0.00117217332054338,0.0563303483175171,1,48,1,139
"140",175.07807632421,-0.00721399050787389,5.74059812940237,4.14630703325176e-05,0.00199030990032022,1,48,1,140
"141",197.276662090083,-0.145495365971166,5.69210019777252,0.0168658660889986,0.823449765752124,1,48,1,141
"142",132.818225593194,0.256034774417598,5.58879207788665,0.0522285819956419,2.64512295704119,1,48,1,142
"143",197.114898239253,-0.144487692418042,5.692774115482,0.0166330554559831,0.81189088805237,1,48,1,143
"144",202.772811824978,-0.17973246346509,5.66636024216413,0.0257373233677898,1.26802714635888,1,48,1,144
"145",154.154495398344,0.123125013091822,5.70594300327598,0.0120782191326541,0.586842531053828,1,48,1,145
"146",163.91382315472,0.0623313535325064,5.73182521382659,0.00309544748704492,0.149042833643018,1,48,1,146
"147",159.985636414878,0.0868011585548157,5.72346072257355,0.00600290359798451,0.289879491344832,1,48,1,147
"148",180.16408464204,-0.0388961991505714,5.73725622308049,0.00120538187141838,0.0579281553764178,1,48,1,148
"149",166.24857227733,0.047787529730337,5.73549230061415,0.00181944732887372,0.0874926600726038,1,48,1,149
"150",184.980061964782,-0.0688963070589186,5.72985164850398,0.00378183182955719,0.182217042028175,1,48,1,150
"151",125.073940451095,0.30427615396871,5.52493164789327,0.0737642891579343,3.82266181074137,1,48,1,151
"152",164.568520944693,0.0582530526954543,5.73295149657008,0.00270363278048573,0.130126186887784,1,48,1,152
"153",182.818540272983,-0.0554315667467085,5.7336859870054,0.00244807451643514,0.117795950052349,1,48,1,153
"154",207.602800189919,-0.209819850185128,5.63913930189658,0.0350754676857006,1.74482292918347,1,48,1,154
"155",145.090624827426,0.179586469816448,5.66648178177805,0.0256955283620219,1.26591368230458,1,48,1,155
"156",182.957376963853,-0.0562964204261614,5.73346473270803,0.00252506108053515,0.121509751409878,1,48,1,156
"157",177.168269073912,-0.020234402324219,5.73978074180526,0.000326205355698432,0.0156629664170561,1,48,1,157
"158",187.154320967671,-0.0824403917453924,5.72515334295523,0.00541489972888571,0.26133026416308,1,48,1,158
"159",179.19222780595,-0.0328422233944035,5.73824994134619,0.000859360577756329,0.0412847862500682,1,48,1,159
"160",230.245918112797,-0.350870344310153,5.45191274405506,0.0980852382595908,5.22010686173407,1,48,1,160
"161",215.227354607782,-0.25731539261818,5.58724757733914,0.0527523557139989,2.67312681065632,1,48,1,161
"162",186.895753552565,-0.0808297009478796,5.72575634870087,0.00520537796480298,0.251165553950595,1,48,1,162
"163",165.014326832807,0.0554759995962959,5.73367470348828,0.00245200074580496,0.117985335930333,1,48,1,163
"164",171.7268897767,0.0136615143603794,5.74029030923405,0.000148698987443432,0.00713861290179498,1,48,1,164
"165",153.167353788948,0.129274202097103,5.70237087534782,0.0133147819046177,0.647733967936944,1,48,1,165
"166",202.034047781817,-0.175130489757911,5.67014264965995,0.0244362100540784,1.20231818224904,1,48,1,166
"167",188.86621557803,-0.0931042756461659,5.72085905205519,0.00690636578809541,0.333810978550532,1,48,1,167
"168",181.540987970758,-0.0474733260082609,5.73556081237607,0.00179560019832497,0.0863438485511814,1,48,1,168
"169",128.579248462782,0.282440582171889,5.55529062929624,0.0635571656222739,3.25780051688515,1,48,1,169
"170",179.30813733686,-0.0335642572001849,5.73814024167804,0.000897561893495225,0.0431216752602681,1,48,1,170
"171",169.441816167337,0.0278958951029286,5.73893724939552,0.000619998912704378,0.0297784103918752,1,48,1,171
"172",176.942818667637,-0.018830006899787,5.73990622432881,0.00028249533703299,0.0135636078335498,1,48,1,172
"173",208.647259699215,-0.216326088874586,5.63268072368199,0.0372844827186293,1.85896574675357,1,48,1,173
"174",139.616128521383,0.213688681874127,5.63532347410626,0.0363808938889017,1.81221282931469,1,48,1,174
"175",163.155953144925,0.0670523438010781,5.73042599589038,0.00358210450220087,0.172559140981447,1,48,1,175
"176",202.979156264619,-0.181017842328127,5.66528578900993,0.0261067670015573,1.28671683262097,1,48,1,176
"177",173.961014141707,-0.000255488885123209,5.74071699523925,5.20061072961867e-08,2.49629328003946e-06,1,48,1,177
"178",184.801739609537,-0.0677854858192557,5.73019951364313,0.00366086531501162,0.176367191655194,1,48,1,178
"179",170.436600163386,0.0216990994730892,5.73964025627117,0.000375140321889163,0.0180134930382565,1,48,1,179
"180",197.614200833941,-0.1475979918891,5.69067864719872,0.0173568624972782,0.847845334763807,1,48,1,180
"181",140.089956493893,0.210737071151592,5.63824118441846,0.0353828006066963,1.76067193306279,1,48,1,181
"182",159.468501584666,0.0900225401498404,5.72215399172316,0.00645673335545086,0.311937297012068,1,48,1,182
"183",185.159658051137,-0.0700150627360095,5.72949556177296,0.00390564971170436,0.18820625386295,1,48,1,183
"184",182.865668324012,-0.0557251409314771,5.73361126731025,0.00247407394865571,0.119050088257417,1,48,1,184
"185",148.83029936315,0.156290961533212,5.6845809706666,0.0194615780090077,0.952696726086017,1,48,1,185
"186",154.993884199107,0.117896218827976,5.70884189334986,0.0110741417574097,0.537511280471816,1,48,1,186
"187",124.931282566898,0.305164810960441,5.52364457805813,0.0741957845183412,3.84681512281463,1,48,1,187
"188",155.923707908603,0.11210407950687,5.71190467141258,0.0100127450788723,0.485472677952969,1,48,1,188
"189",163.112646287223,0.0673221146735677,5.73034294569665,0.00361098615939442,0.173955486505052,1,48,1,189
"190",199.119751004658,-0.156976496926833,5.68408497454186,0.0196326801685329,0.961240372895722,1,48,1,190
"191",127.635413711089,0.288320000304682,5.54735457772683,0.0662307792441364,3.40456435386161,1,48,1,191
"192",140.663135492897,0.207166574309816,5.64171446640421,0.0341939832472404,1.69942117505746,1,48,1,192
"193",167.620380681613,0.0392421406223521,5.73719436769311,0.00122691847099674,0.0589644311575626,1,48,1,193
"194",176.159474035664,-0.0139503278826923,5.74027207059758,0.000155052636630777,0.00744368072059928,1,48,1,194
"195",161.34725497029,0.0783192449462392,5.72667236121512,0.00488705592722163,0.235730713688196,1,48,1,195
"196",132.564753102524,0.257613727465404,5.58688659980149,0.0528747501744836,2.67967516317696,1,48,1,196
"197",153.441205977361,0.127568298050476,5.70337952477893,0.0129656964017241,0.630528670598317,1,48,1,197
"198",215.073233143605,-0.256355325689614,5.58840623730709,0.052359442491029,2.65211658540227,1,48,1,198
"199",222.390818364224,-0.30193866870296,5.52829776229846,0.0726353104316143,3.75957262545782,1,48,1,199
"200",182.719189246489,-0.0548126806274678,5.73384220803136,0.00239371482230431,0.115174005193984,1,48,1,200
"201",169.145036818964,0.0297446190232251,5.73869347376876,0.00070489940952704,0.0338590388738072,1,48,1,201
"202",180.621354110134,-0.0417446621865664,5.73673057628254,0.00138839239826007,0.0667354901637208,1,48,1,202
"203",196.728957713257,-0.142083557877913,5.6943627334476,0.016084144736841,0.784659524733319,1,48,1,203
"204",202.875984044799,-0.18037515289661,5.66582399814469,0.0259217160962223,1.27735356919381,1,48,1,204
"205",142.157222083634,0.197859479208918,5.65047965771607,0.031190622936866,1.54535034075336,1,48,1,205
"206",176.475359350671,-0.0159180683643829,5.74013765026675,0.000201878958913612,0.00969214666833242,1,48,1,206
"207",207.815513285105,-0.211144901235298,5.63784054411659,0.0355198826444028,1.76774444205855,1,48,1,207
"208",184.897269442704,-0.0683805686262187,5.73001386312069,0.00372542428334937,0.179489038423106,1,48,1,208
"209",144.475412701828,0.183418803093288,5.6632577530637,0.0268039028709315,1.32202270600976,1,48,1,209
"210",196.572288786863,-0.141107622074494,5.69499988709948,0.015863947786793,0.773744130248667,1,48,1,210
"211",149.478628497579,0.152252332883292,5.68745806641627,0.0184687812301246,0.903182173010255,1,48,1,211
"212",183.48088044961,-0.0595574742083176,5.7325995718765,0.0028260696949356,0.136035791986067,1,48,1,212
"213",173.912612359569,4.60197370709436e-05,5.7407171396722,1.68732441781581e-09,8.09915721918179e-08,1,48,1,213
"214",162.270710024241,0.072566777812267,5.72866183406381,0.00419552201504178,0.202233531957513,1,48,1,214
"215",186.812961030487,-0.0803139625151779,5.72594690147091,0.00513916347239441,0.24795412344899,1,48,1,215
"216",172.022395393964,0.0118207248775071,5.74039758865616,0.000111326497095282,0.00534426681907806,1,48,1,216
"217",151.757333451398,0.138057624327874,5.69696236581793,0.0151855706613659,0.740146945486034,1,48,1,217
"218",155.681698997912,0.113611622617845,5.71112251623348,0.0102838527697449,0.498754046126436,1,48,1,218
"219",165.795124002562,0.050612189454054,5.73485605322674,0.00204089459434043,0.0981632814387917,1,48,1,219
"220",200.877499934938,-0.167926020574949,5.67586227141135,0.0224670637763441,1.10320483464281,1,48,1,220
"221",150.66829335329,0.144841568327249,5.69253799098909,0.0167146298170547,0.815940372497716,1,48,1,221
"222",154.076797800701,0.123609013774817,5.7056682324138,0.0121733639959738,0.591522287929441,1,48,1,222
"223",137.784503186788,0.225098402892958,5.62364804733857,0.0403696656534797,2.01926083619123,1,48,1,223
"224",151.577737365043,0.139176380004964,5.69624757613892,0.0154326816597407,0.752379960078614,1,48,1,224
"225",195.203027844797,-0.132578101841361,5.70037875168382,0.0140040585840118,0.681741966470196,1,48,1,225
"226",157.236924681877,0.10392367452049,5.71596500484727,0.00860477093164137,0.416613871651289,1,48,1,226
"227",150.747264682042,0.144349633206827,5.69286607652132,0.0166012845917845,0.810313912271963,1,48,1,227
"228",186.690682844032,-0.0795522565222659,5.72622609079008,0.0050421450068497,0.243249459375796,1,48,1,228
"229",185.535408728262,-0.0723557217767308,5.72873192960227,0.00417115266661422,0.201053954736917,1,48,1,229
"230",168.529824693366,0.033576952300066,5.73813829153339,0.000898240996430935,0.043154330817799,1,48,1,230
"231",189.762922278694,-0.0986901195941887,5.71839999028107,0.00775992771598622,0.375389525954081,1,48,1,231
"232",168.080197611925,0.0363778087115043,5.73768999363383,0.00105434658368843,0.0506620513778373,1,48,1,232
"233",186.512360488787,-0.078441435282603,5.72662844893829,0.00490231697404908,0.236470467943215,1,48,1,233
"234",207.021978804261,-0.206201746718792,5.64264247652645,0.0338762247077989,1.68307501332586,1,48,1,234
"235",213.311663019999,-0.245381998729221,5.60132549846649,0.0479728725889425,2.41873137641697,1,48,1,235
"236",167.61146456385,0.0392976816843348,5.7371843856938,0.00123039394799968,0.0591316647464238,1,48,1,236
"237",186.653744641874,-0.0793221578369066,5.72630990334076,0.00501301916913487,0.241837254913164,1,48,1,237
"238",155.182396403224,0.116721922088903,5.70947544198339,0.0108546340523013,0.526740004500016,1,48,1,238
"239",134.97337862945,0.242609706292516,5.60449543396183,0.0468950139540609,2.36171324539312,1,48,1,239
"240",169.741142977928,0.0260313023077783,5.73916726870771,0.000539886063490017,0.0259285294992442,1,48,1,240
"241",167.875126903392,0.0376552531371173,5.73747359651989,0.0011296956806972,0.0542867201467345,1,48,1,241
"242",174.117683068101,-0.0012314246885414,5.74071367664931,1.20816440982504e-06,5.79919617354263e-05,1,48,1,242
"243",184.154684206217,-0.0637547916067632,5.73141411975994,0.00323844097857404,0.15595020249794,1,48,1,243
"244",141.077098103289,0.20458788214631,5.64418473549757,0.0333480265479439,1.65592717778763,1,48,1,244
"245",141.591685471283,0.201382369426137,5.64721085946544,0.0323112097120571,1.60272401803606,1,48,1,245
"246",148.609943881311,0.15766361920794,5.68358560819816,0.0198049298591368,0.969844332212311,1,48,1,246
"247",183.263072429988,-0.0582006854084435,5.73296546177587,0.00269877403853649,0.12989170220348,1,48,1,247
"248",174.099850832576,-0.00112034256457499,5.74071427407684,1.0000276261031e-06,4.8001374055649e-05,1,48,1,248
"249",199.942581301007,-0.16210214350414,5.68030627086145,0.0209357170722069,1.02640290018633,1,48,1,249
"250",215.683350344767,-0.260155921216749,5.58379268553121,0.0539234605408686,2.73585275398694,1,48,1,250
"251",178.70693625346,-0.0298192027350318,5.73868331066095,0.000708438868427421,0.0340291732735237,1,48,1,251
"252",236.279582375647,-0.388455774397919,5.38458263056571,0.120224640896453,6.55938212330696,1,48,1,252
"253",124.665072765139,0.30682310838251,5.5212319685667,0.0750043507505623,3.8921359672862,1,48,1,253
"254",227.827102737,-0.335802847637855,5.47677073195094,0.0898419303505881,4.73809198713071,1,48,1,254
"255",190.757706274743,-0.104886915224026,5.71550301975306,0.00876502079632737,0.424441234470668,1,48,1,255
"256",137.756481102392,0.225272960516336,5.62346451560358,0.0404323010619497,2.02252582399492,1,48,1,256
"257",161.938266204819,0.074637665980496,5.72796317790435,0.00443839985552203,0.213992979474239,1,48,1,257
"258",153.858989781079,0.124965802574693,5.70489215503182,0.0124420714427827,0.604743693492575,1,48,1,258
"259",191.551240755587,-0.109830069740532,5.71306452733261,0.00961065182796674,0.46578781223147,1,48,1,259
"260",188.489191169797,-0.0907556821680196,5.72184990402699,0.00656232864549931,0.317072508992428,1,48,1,260
"261",174.121504261428,-0.00125522800082058,5.74071354128652,1.25532322129246e-06,6.02555902622796e-05,1,48,1,261
"262",189.839346145228,-0.0991661858397585,5.71818373655732,0.00783497372659413,0.379048574498819,1,48,1,262
"263",147.101846248376,0.167057993120525,5.67653480285373,0.0222353948058894,1.09157045061046,1,48,1,263
"264",184.804287071755,-0.0678013546941095,5.73019458409914,0.00366257956439248,0.176450081553673,1,48,1,264
"265",137.081403614676,0.229478212352205,5.61899822473559,0.0419559192986069,2.10207877372276,1,48,1,265
"266",166.16705348636,0.0482953337256116,5.73538061732246,0.001858320715358,0.089365464030229,1,48,1,266
"267",155.928802833038,0.112072341757167,5.71192102440057,0.0100070764713609,0.485195054640639,1,48,1,267
